repo,stars,forks,pull_requests,pScore,pScore_normalized,popular,s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap
opennlp,1486,462,30,2848,0.0344289841757232,1,40,10.6,5,0.1318353174603174,26,0.0576923076923076,3,142,1.0,47.333333333333336,0.3333333333333333,opennlp,12,3,0.0767634854771784,0.1338582677165354
opennlp,1486,462,30,2848,0.0344289841757232,1,34,12.352941176470589,3,0.1897313470842882,25,0.0837789661319073,4,56,1.0,14.0,0.25,opennlp,13,4,0.005050505050505,0.1521739130434782
ranger,937,1004,30,2841,0.0343443623747295,1,4,3.0,1,0.0,4,0.5,1,1,1.0,1.0,1.0,ranger,0,0,0.0,0.0
ranger,937,1004,30,2841,0.0343443623747295,1,6,2.6666666666666665,2,0.0,4,0.2666666666666666,6,1009,1.081268582755203,181.83333333333337,0.1802114304592005,ranger,1,0,0.0,0.0
ranger,937,1004,30,2841,0.0343443623747295,1,11,5.454545454545454,2,0.2121212121212121,7,0.2,6,501,2.9820359281437128,249.0,0.497005988023952,ranger,2,1,0.025531914893617,0.0666666666666666
ranger,937,1004,30,2841,0.0343443623747295,1,12,16.666666666666668,1,0.4656746031746031,12,0.3333333333333333,9,225,1.9644444444444444,49.111111111111114,0.2182716049382716,ranger,3,4,0.0501033057851239,0.0909090909090909
ranger,937,1004,30,2841,0.0343443623747295,1,18,7.555555555555555,1,0.15,18,0.1764705882352941,8,113,1.238938053097345,17.5,0.1548672566371681,ranger,4,5,0.049828178694158,0.1224489795918367
ranger,937,1004,30,2841,0.0343443623747295,1,16,14.25,1,0.1116071428571428,16,0.1583333333333333,9,489,1.049079754601227,57.0,0.1165644171779141,ranger,5,6,0.0535987748851454,0.0869565217391304
ranger,937,1004,30,2841,0.0343443623747295,1,16,16.0,1,0.1854166666666666,16,0.1666666666666666,9,236,1.2245762711864407,32.111111111111114,0.1360640301318267,ranger,6,6,0.071072319201995,0.0769230769230769
ranger,937,1004,30,2841,0.0343443623747295,1,19,7.157894736842105,1,0.2228070175438596,19,0.1286549707602339,11,299,1.5585284280936456,42.36363636363637,0.1416844025539677,ranger,7,6,0.1152317880794702,0.0476190476190476
ranger,937,1004,30,2841,0.0343443623747295,1,24,16.666666666666668,1,0.163260582010582,24,0.1123188405797101,10,467,1.7387580299785867,81.2,0.1738758029978586,ranger,8,7,0.094679186228482,0.0754716981132075
ranger,937,1004,30,2841,0.0343443623747295,1,19,13.263157894736842,1,0.1466165413533834,19,0.1403508771929824,11,381,1.8976377952755905,65.72727272727273,0.1725125268432355,ranger,9,7,0.1009771986970684,0.1636363636363636
ranger,937,1004,30,2841,0.0343443623747295,1,15,22.666666666666668,1,0.4130158730158729,15,0.3142857142857143,8,257,1.583657587548638,50.875,0.1979571984435797,ranger,10,7,0.1238938053097345,0.2280701754385964
ranger,937,1004,30,2841,0.0343443623747295,1,19,20.210526315789473,1,0.3709273182957393,19,0.2046783625730994,9,219,1.7488584474885844,42.55555555555556,0.1943176052765093,ranger,11,8,0.1911392405063291,0.2205882352941176
ranger,937,1004,30,2841,0.0343443623747295,1,20,24.2,1,0.3597835497835497,20,0.1947368421052631,5,55,1.5818181818181818,17.4,0.3163636363636363,ranger,12,5,0.0808510638297872,0.125
ranger,937,1004,30,2841,0.0343443623747295,1,16,29.25,1,0.4451569264069264,16,0.2833333333333333,6,159,1.5534591194968554,41.166666666666664,0.2589098532494759,ranger,13,6,0.1197604790419161,0.2253521126760563
ranger,937,1004,30,2841,0.0343443623747295,1,14,18.857142857142858,1,0.2119047619047618,14,0.2087912087912088,9,211,1.5165876777251184,35.55555555555556,0.1685097419694576,ranger,14,7,0.1816578483245149,0.1698113207547169
ranger,937,1004,30,2841,0.0343443623747295,1,17,28.0,1,0.2711484593837535,17,0.1911764705882352,7,269,1.5055762081784387,57.857142857142854,0.2150823154540626,ranger,15,7,0.2993103448275862,0.1333333333333333
ranger,937,1004,30,2841,0.0343443623747295,1,22,22.727272727272727,1,0.2940672963400236,22,0.1731601731601731,9,87,1.2758620689655171,12.333333333333334,0.1417624521072797,ranger,16,8,0.0968992248062015,0.106060606060606
ranger,937,1004,30,2841,0.0343443623747295,1,24,17.5,2,0.3754329004329004,22,0.1340579710144927,10,124,1.8951612903225807,23.5,0.189516129032258,ranger,17,8,0.1618497109826589,0.1818181818181818
ranger,937,1004,30,2841,0.0343443623747295,1,17,16.470588235294116,2,0.3423351158645276,15,0.2205882352941176,8,60,1.0833333333333333,8.125,0.1354166666666666,ranger,18,7,0.0766666666666666,0.1791044776119403
ranger,937,1004,30,2841,0.0343443623747295,1,14,7.714285714285714,1,0.1404761904761904,14,0.1758241758241758,9,215,1.0465116279069768,25.0,0.1162790697674418,ranger,19,5,0.0137931034482758,0.1521739130434782
ranger,937,1004,30,2841,0.0343443623747295,1,22,12.181818181818182,2,0.3126524990161354,19,0.1341991341991342,14,294,1.3571428571428572,28.5,0.096938775510204,ranger,20,10,0.0448717948717948,0.1063829787234042
ranger,937,1004,30,2841,0.0343443623747295,1,26,26.46153846153846,1,0.3425807098884021,26,0.2092307692307692,13,262,1.286259541984733,25.923076923076923,0.0989430416911333,ranger,21,11,0.0815217391304347,0.1818181818181818
ranger,937,1004,30,2841,0.0343443623747295,1,27,19.11111111111111,1,0.2478328256106033,27,0.150997150997151,11,189,1.1693121693121693,20.09090909090909,0.1063011063011063,ranger,22,9,0.1164874551971326,0.2396694214876033
ranger,937,1004,30,2841,0.0343443623747295,1,26,22.153846153846153,2,0.2515623265623266,23,0.1446153846153846,13,523,1.1147227533460804,44.84615384615385,0.0857479041035446,ranger,23,10,0.0547263681592039,0.18
ranger,937,1004,30,2841,0.0343443623747295,1,23,18.26086956521739,1,0.2679841897233201,23,0.1581027667984189,13,313,1.1086261980830672,26.692307692307693,0.085278938314082,ranger,24,9,0.0634408602150537,0.1724137931034483
ranger,937,1004,30,2841,0.0343443623747295,1,24,16.333333333333332,1,0.1896494708994709,24,0.1557971014492753,13,164,1.2134146341463414,15.307692307692308,0.0933395872420262,ranger,25,10,0.1336996336996337,0.2048192771084337
ranger,937,1004,30,2841,0.0343443623747295,1,18,10.0,1,0.1148148148148148,18,0.1241830065359477,9,674,1.0816023738872405,81.0,0.1201780415430267,ranger,26,6,0.1109913793103448,0.1290322580645161
ranger,937,1004,30,2841,0.0343443623747295,1,21,6.666666666666667,3,0.0961038961038961,17,0.0952380952380952,10,67,1.1194029850746268,7.5,0.1119402985074626,ranger,27,8,0.0522388059701492,0.1282051282051282
ranger,937,1004,30,2841,0.0343443623747295,1,26,9.23076923076923,2,0.023076923076923,24,0.0892307692307692,9,116,1.3275862068965518,17.11111111111111,0.1475095785440613,ranger,28,8,0.0131004366812227,0.0816326530612244
ranger,937,1004,30,2841,0.0343443623747295,1,30,14.133333333333333,1,0.1152380952380952,30,0.1149425287356321,12,88,1.1363636363636365,8.333333333333334,0.0946969696969697,ranger,29,10,0.0472440944881889,0.1139240506329113
jena,1151,662,30,2713,0.0327969922994161,1,31,27.870967741935484,1,0.287858799433752,31,0.1118279569892473,2,14,1.2857142857142858,9.0,0.6428571428571429,jena,0,0,0.0,0.0
jena,1151,662,30,2713,0.0327969922994161,1,34,14.0,2,0.2024178092289547,30,0.0802139037433155,1,5,1.0,5.0,1.0,jena,1,1,0.0,0.1546391752577319
jena,1151,662,30,2713,0.0327969922994161,1,46,19.565217391304348,1,0.2737159103291826,46,0.0657004830917874,0,0,0.0,0.0,0.0,jena,2,0,0.0,0.1061946902654867
jena,1151,662,30,2713,0.0327969922994161,1,38,16.94736842105263,1,0.2434059456942752,38,0.0725462304409672,0,0,0.0,0.0,0.0,jena,3,0,0.0,0.1176470588235294
jena,1151,662,30,2713,0.0327969922994161,1,35,9.257142857142858,3,0.1516892631178345,31,0.0655462184873949,3,220,1.0045454545454546,73.66666666666667,0.3348484848484848,jena,4,2,0.0,0.0666666666666666
jena,1151,662,30,2713,0.0327969922994161,1,53,16.9811320754717,1,0.2063567845593664,53,0.0515239477503628,2,222,1.018018018018018,113.0,0.509009009009009,jena,5,2,0.1901565995525727,0.0909090909090909
jena,1151,662,30,2713,0.0327969922994161,1,51,12.549019607843135,2,0.0967987567987568,44,0.0462745098039215,3,239,1.0,79.66666666666667,0.3333333333333333,jena,6,2,0.1548387096774193,0.123076923076923
jena,1151,662,30,2713,0.0327969922994161,1,30,11.2,2,0.2826921387790953,27,0.0919540229885057,3,257,1.038910505836576,89.0,0.3463035019455253,jena,7,1,0.0830039525691699,0.1212121212121212
jena,1151,662,30,2713,0.0327969922994161,1,56,18.642857142857142,3,0.1535857000142714,52,0.0454545454545454,3,439,1.0501138952164009,153.66666666666666,0.3500379650721336,jena,8,2,0.0947802197802197,0.0818181818181818
jena,1151,662,30,2713,0.0327969922994161,1,82,20.048780487804876,2,0.2338716380269095,80,0.03613369467028,6,756,1.031746031746032,130.0,0.1719576719576719,jena,9,5,0.0475423045930701,0.1105263157894736
jena,1151,662,30,2713,0.0327969922994161,1,93,19.440860215053764,1,0.273675685478342,93,0.0364656381486676,6,596,1.0201342281879195,101.33333333333331,0.1700223713646532,jena,10,4,0.0670028818443804,0.1050724637681159
jena,1151,662,30,2713,0.0327969922994161,1,89,18.382022471910112,2,0.1627653993946128,87,0.0385597548518896,5,268,1.0335820895522387,55.4,0.2067164179104477,jena,11,4,0.1129943502824858,0.1172638436482084
jena,1151,662,30,2713,0.0327969922994161,1,70,14.342857142857143,1,0.1750110953472298,70,0.0385093167701863,5,463,1.041036717062635,96.4,0.208207343412527,jena,12,4,0.1146245059288537,0.1065573770491803
jena,1151,662,30,2713,0.0327969922994161,1,91,19.64835164835165,1,0.1551595556845318,91,0.0363858363858363,4,237,1.0126582278481011,60.0,0.2531645569620253,jena,13,3,0.0858725761772853,0.1074380165289256
jena,1151,662,30,2713,0.0327969922994161,1,83,15.421686746987952,4,0.1851053723279468,76,0.0352630032324419,4,429,1.0233100233100234,109.75,0.2558275058275058,jena,14,4,0.1310751104565537,0.1301115241635687
jena,1151,662,30,2713,0.0327969922994161,1,96,16.5,2,0.2290429666877837,94,0.0335526315789473,5,254,1.078740157480315,54.8,0.215748031496063,jena,15,5,0.0546984572230014,0.0952380952380952
plc4x,1377,432,30,2709,0.0327486369845625,1,6,22.666666666666668,1,0.4777777777777778,6,0.4666666666666667,6,413,1.452784503631961,100.0,0.2421307506053268,plc4x,0,3,0.0,0.0
plc4x,1377,432,30,2709,0.0327486369845625,1,10,20.8,1,0.6166666666666666,10,0.3777777777777777,5,542,1.396678966789668,151.4,0.2793357933579335,plc4x,1,2,0.3134863701578192,0.1666666666666666
plc4x,1377,432,30,2709,0.0327486369845625,1,9,24.0,1,0.5761904761904761,9,0.3888888888888889,5,666,1.18018018018018,157.2,0.236036036036036,plc4x,2,2,0.2751423149905123,0.2903225806451613
plc4x,1377,432,30,2709,0.0327486369845625,1,9,11.11111111111111,1,0.2261904761904761,9,0.25,3,561,1.0196078431372548,190.66666666666663,0.3398692810457516,plc4x,3,1,0.2480286738351254,0.217391304347826
plc4x,1377,432,30,2709,0.0327486369845625,1,5,7.2,1,0.6,5,0.6,3,303,1.0,101.0,0.3333333333333333,plc4x,4,1,0.1734357848518112,0.2
plc4x,1377,432,30,2709,0.0327486369845625,1,4,10.0,1,0.0,4,0.5,3,488,1.0204918032786885,166.0,0.3401639344262295,plc4x,5,1,0.2601431980906921,0.2222222222222222
plc4x,1377,432,30,2709,0.0327486369845625,1,6,5.333333333333333,1,0.35,6,0.4,3,423,1.0,141.0,0.3333333333333333,plc4x,6,1,0.1527041357370095,0.3333333333333333
plc4x,1377,432,30,2709,0.0327486369845625,1,5,23.2,1,0.6,5,0.6,3,339,1.1091445427728617,125.33333333333331,0.3697148475909538,plc4x,7,1,0.1243781094527363,0.3333333333333333
plc4x,1377,432,30,2709,0.0327486369845625,1,12,38.0,1,0.1912698412698412,12,0.2272727272727272,5,604,1.1556291390728477,139.6,0.2311258278145695,plc4x,8,1,0.1963636363636363,0.1904761904761904
plc4x,1377,432,30,2709,0.0327486369845625,1,11,40.72727272727273,1,0.621933621933622,11,0.3272727272727272,5,976,1.069672131147541,208.8,0.2139344262295082,plc4x,9,2,0.2123249299719888,0.1515151515151515
plc4x,1377,432,30,2709,0.0327486369845625,1,10,25.2,1,0.5472222222222223,10,0.3111111111111111,5,1314,1.0662100456621004,280.2,0.21324200913242,plc4x,10,3,0.312700964630225,0.28125
plc4x,1377,432,30,2709,0.0327486369845625,1,9,20.0,1,0.5198412698412699,9,0.3611111111111111,6,1572,1.102417302798982,288.8333333333333,0.1837362171331637,plc4x,11,2,0.3808925204274041,0.2592592592592592
plc4x,1377,432,30,2709,0.0327486369845625,1,10,19.2,1,0.6202380952380953,10,0.3555555555555555,3,512,1.0,170.66666666666666,0.3333333333333333,plc4x,12,2,0.1663000439947206,0.3103448275862069
plc4x,1377,432,30,2709,0.0327486369845625,1,10,29.2,1,0.440952380952381,10,0.2888888888888888,4,914,1.0437636761487965,238.5,0.2609409190371991,plc4x,13,3,0.229012760241773,0.2758620689655172
plc4x,1377,432,30,2709,0.0327486369845625,1,9,30.666666666666668,1,0.5407407407407407,9,0.4444444444444444,4,409,1.0317848410757946,105.5,0.2579462102689486,plc4x,14,2,0.0862800565770862,0.2068965517241379
plc4x,1377,432,30,2709,0.0327486369845625,1,14,28.857142857142858,1,0.5705128205128205,14,0.2747252747252747,6,1564,1.0517902813299234,274.1666666666667,0.1752983802216538,plc4x,15,4,0.065083135391924,0.2682926829268293
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,4,212,2.3820754716981134,126.25,0.5955188679245284,ratis,0,1,0.0,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,8,10.0,1,0.0,8,0.25,3,120,1.4083333333333334,56.333333333333336,0.4694444444444444,ratis,1,2,0.0474777448071216,0.125
ratis,1340,428,30,2668,0.0322529950073137,1,6,12.666666666666666,1,0.7333333333333334,6,0.6,3,143,1.4545454545454546,69.33333333333333,0.4848484848484848,ratis,2,1,0.2201591511936339,0.0625
ratis,1340,428,30,2668,0.0322529950073137,1,5,2.4,2,0.0,3,0.3,3,90,1.1888888888888889,35.666666666666664,0.3962962962962963,ratis,3,0,0.0476190476190476,0.0833333333333333
ratis,1340,428,30,2668,0.0322529950073137,1,4,4.0,1,0.0,4,0.6666666666666666,3,89,1.1910112359550562,35.333333333333336,0.3970037453183521,ratis,4,1,0.0610328638497652,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,0,0.0,0,0.0,0,0.0,2,46,1.065217391304348,24.5,0.532608695652174,ratis,5,0,0.1354838709677419,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,2,4.0,1,0.0,2,1.0,2,11,1.0,5.5,0.5,ratis,6,1,0.05,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,2,76,1.1578947368421053,44.0,0.5789473684210527,ratis,7,0,0.0202020202020202,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,2,101,1.1683168316831682,59.0,0.5841584158415841,ratis,8,0,0.1844660194174757,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,8,4.0,1,0.0,8,0.25,2,41,1.0,20.5,0.5,ratis,9,1,0.0943396226415094,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,8,4.5,2,0.0,6,0.25,5,109,1.2293577981651376,26.8,0.2458715596330275,ratis,10,2,0.0971428571428571,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,8,5.5,1,0.3958333333333333,8,0.3571428571428571,3,61,1.0163934426229508,20.666666666666668,0.3387978142076502,ratis,11,1,0.1530612244897959,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,13,4.923076923076923,1,0.2128205128205128,13,0.1923076923076923,5,54,1.148148148148148,12.4,0.2296296296296296,ratis,12,1,0.1428571428571428,0.08
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,2,56,1.1428571428571428,32.0,0.5714285714285714,ratis,13,0,0.0625,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,2,38,1.105263157894737,21.0,0.5526315789473685,ratis,14,0,0.1509433962264151,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,7,5.142857142857143,2,0.238095238095238,5,0.3333333333333333,3,47,1.1702127659574468,18.333333333333332,0.3900709219858156,ratis,15,0,0.0927835051546391,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,12,12.0,1,0.3055555555555556,12,0.3181818181818182,3,32,1.09375,11.666666666666666,0.3645833333333333,ratis,16,1,0.0219780219780219,0.1071428571428571
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,2,25,1.0,12.5,0.5,ratis,17,0,0.0,0.0454545454545454
ratis,1340,428,30,2668,0.0322529950073137,1,11,5.818181818181818,1,0.2121212121212121,11,0.2363636363636363,4,30,1.2333333333333334,9.25,0.3083333333333333,ratis,18,2,0.0952380952380952,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,10,22.4,2,0.0,7,0.1777777777777777,2,30,1.2333333333333334,18.5,0.6166666666666667,ratis,19,0,0.1333333333333333,0.0476190476190476
ratis,1340,428,30,2668,0.0322529950073137,1,4,2.0,2,0.0,2,0.3333333333333333,6,213,1.4788732394366195,52.5,0.2464788732394366,ratis,20,1,0.0426136363636363,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,7,11.428571428571429,1,0.3,7,0.3333333333333333,8,166,1.2469879518072289,25.875,0.1558734939759036,ratis,21,3,0.0708812260536398,0.1111111111111111
ratis,1340,428,30,2668,0.0322529950073137,1,9,5.333333333333333,2,0.3333333333333333,7,0.2777777777777778,6,158,1.0506329113924051,27.666666666666668,0.1751054852320675,ratis,22,2,0.1631016042780748,0.0588235294117647
ratis,1340,428,30,2668,0.0322529950073137,1,7,4.571428571428571,1,0.0,7,0.2857142857142857,3,128,1.015625,43.333333333333336,0.3385416666666667,ratis,23,2,0.1346801346801346,0.125
ratis,1340,428,30,2668,0.0322529950073137,1,4,9.0,1,0.8333333333333333,4,0.8333333333333334,5,39,1.0,7.8,0.2,ratis,24,1,0.0769230769230769,0.1818181818181818
ratis,1340,428,30,2668,0.0322529950073137,1,10,6.4,1,0.1433333333333333,10,0.2222222222222222,4,22,1.0454545454545454,5.75,0.2613636363636363,ratis,25,2,0.064516129032258,0.0666666666666666
ratis,1340,428,30,2668,0.0322529950073137,1,8,5.5,1,0.1041666666666666,8,0.2857142857142857,6,75,1.106666666666667,13.833333333333334,0.1844444444444444,ratis,26,2,0.0471698113207547,0.1111111111111111
ratis,1340,428,30,2668,0.0322529950073137,1,11,6.909090909090909,1,0.4774891774891774,11,0.2909090909090909,5,49,1.2653061224489797,12.4,0.2530612244897959,ratis,27,2,0.096551724137931,0.0416666666666666
ratis,1340,428,30,2668,0.0322529950073137,1,4,3.0,2,0.0,2,0.3333333333333333,6,122,1.278688524590164,26.0,0.2131147540983606,ratis,28,1,0.1146788990825688,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,3,5.333333333333333,1,0.0,3,0.6666666666666666,4,65,1.1692307692307693,19.0,0.2923076923076923,ratis,29,1,0.0944206008583691,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,8,5.5,1,0.2916666666666666,8,0.3571428571428571,6,79,1.0632911392405062,14.0,0.1772151898734177,ratis,30,3,0.062111801242236,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,11,5.818181818181818,1,0.0,11,0.2,5,46,1.1304347826086956,10.4,0.2260869565217391,ratis,31,0,0.0441176470588235,0.0476190476190476
ratis,1340,428,30,2668,0.0322529950073137,1,5,6.4,1,0.3333333333333333,5,0.5,6,57,1.1578947368421053,11.0,0.1929824561403508,ratis,32,2,0.0677966101694915,0.125
ratis,1340,428,30,2668,0.0322529950073137,1,13,6.461538461538462,1,0.0,13,0.1923076923076923,7,161,1.31055900621118,30.142857142857142,0.1872227151730257,ratis,33,3,0.0613718411552346,0.1
ratis,1340,428,30,2668,0.0322529950073137,1,10,4.0,3,0.0,6,0.1555555555555555,4,175,1.1657142857142857,51.0,0.2914285714285714,ratis,34,1,0.036144578313253,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,7,2.857142857142857,2,0.3999999999999999,4,0.238095238095238,3,114,1.0263157894736843,39.0,0.3421052631578947,ratis,35,1,0.1183800623052959,0.0833333333333333
ratis,1340,428,30,2668,0.0322529950073137,1,0,0.0,0,0.0,0,0.0,3,92,1.2717391304347827,39.0,0.4239130434782608,ratis,36,0,0.0427350427350427,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,6,4.666666666666667,1,0.3888888888888888,6,0.4666666666666667,6,83,1.6024096385542168,22.166666666666668,0.2670682730923694,ratis,37,2,0.0634920634920634,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,0,0.0,0,0.0,0,0.0,5,35,1.0571428571428572,7.4,0.2114285714285714,ratis,38,0,0.0,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,15,6.133333333333334,1,0.1047619047619047,15,0.1714285714285714,9,130,1.5384615384615383,22.22222222222222,0.1709401709401709,ratis,39,4,0.0464135021097046,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,2,2.0,1,0.0,2,1.0,7,39,1.0769230769230769,6.0,0.1538461538461538,ratis,40,0,0.0165289256198347,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,11,7.636363636363637,1,0.3432900432900432,11,0.2909090909090909,5,61,1.1147540983606556,13.6,0.2229508196721311,ratis,41,1,0.0636363636363636,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,11,6.545454545454546,2,0.109090909090909,9,0.2181818181818181,5,30,1.0333333333333334,6.2,0.2066666666666666,ratis,42,1,0.0101010101010101,0.0357142857142857
ratis,1340,428,30,2668,0.0322529950073137,1,5,8.8,1,0.5107692307692308,5,0.4,3,67,1.0298507462686568,23.0,0.3432835820895522,ratis,43,1,0.02,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,11,9.090909090909092,1,0.0,11,0.1636363636363636,5,95,1.0526315789473684,20.0,0.2105263157894736,ratis,44,1,0.0059171597633136,0.0769230769230769
ratis,1340,428,30,2668,0.0322529950073137,1,7,4.0,2,0.0,5,0.238095238095238,5,116,1.3706896551724137,31.8,0.2741379310344827,ratis,45,1,0.0965250965250965,0.0714285714285714
ratis,1340,428,30,2668,0.0322529950073137,1,6,8.0,2,0.0,3,0.2666666666666666,8,213,1.295774647887324,34.5,0.1619718309859155,ratis,46,1,0.1034482758620689,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,20,6.6,2,0.0716666666666666,18,0.1105263157894736,10,256,1.2265625,31.4,0.12265625,ratis,47,3,0.188135593220339,0.0
ratis,1340,428,30,2668,0.0322529950073137,1,14,18.0,1,0.4360544217687075,14,0.3076923076923077,6,69,1.1304347826086956,13.0,0.1884057971014492,ratis,48,0,0.0380710659898477,0.0408163265306122
griffin,1152,588,30,2640,0.0319145078033389,1,5,3.2,2,0.0,3,0.3,3,3481,1.0884803217466246,1263.0,0.3628267739155415,griffin,0,1,0.0,0.0
griffin,1152,588,30,2640,0.0319145078033389,1,5,4.8,1,0.0,5,0.4,1,3,1.0,3.0,1.0,griffin,1,1,0.0010542962572482,0.1428571428571428
griffin,1152,588,30,2640,0.0319145078033389,1,8,4.5,2,0.0,5,0.2142857142857142,4,1181,1.0872142252328536,321.0,0.2718035563082134,griffin,2,1,0.0023273855702094,0.1
griffin,1152,588,30,2640,0.0319145078033389,1,9,4.0,2,0.0,7,0.1944444444444444,5,1086,1.0432780847145489,226.6,0.2086556169429097,griffin,3,1,0.0632754342431761,0.3076923076923077
griffin,1152,588,30,2640,0.0319145078033389,1,5,4.8,1,0.6,5,0.6,3,232,2.043103448275862,158.0,0.6810344827586207,griffin,4,1,0.0982587064676616,0.1538461538461538
griffin,1152,588,30,2640,0.0319145078033389,1,15,7.733333333333333,1,0.0,15,0.1809523809523809,3,219,1.0228310502283104,74.66666666666667,0.3409436834094368,griffin,5,0,0.0085836909871244,0.04
griffin,1152,588,30,2640,0.0319145078033389,1,12,10.0,1,0.1696428571428571,12,0.1818181818181818,3,153,1.0,51.0,0.3333333333333333,griffin,6,0,0.2493368700265252,0.1290322580645161
griffin,1152,588,30,2640,0.0319145078033389,1,8,5.5,2,0.2708333333333333,6,0.25,4,292,1.1267123287671232,82.25,0.2816780821917808,griffin,7,0,0.0497925311203319,0.1578947368421052
griffin,1152,588,30,2640,0.0319145078033389,1,4,2.0,2,0.0,2,0.3333333333333333,5,468,1.2179487179487178,114.0,0.2435897435897435,griffin,8,0,0.0733333333333333,0.0
griffin,1152,588,30,2640,0.0319145078033389,1,5,4.8,1,0.4333333333333333,5,0.5,0,0,0.0,0.0,0.0,griffin,9,0,0.0,0.0
griffin,1152,588,30,2640,0.0319145078033389,1,12,7.0,1,0.3392857142857142,12,0.1969696969696969,4,245,1.2285714285714286,75.25,0.3071428571428571,griffin,10,1,0.0,0.0
griffin,1152,588,30,2640,0.0319145078033389,1,6,4.0,1,0.0,6,0.3333333333333333,6,114,1.149122807017544,21.833333333333332,0.1915204678362573,griffin,11,1,0.2193995381062355,0.1111111111111111
griffin,1152,588,30,2640,0.0319145078033389,1,6,5.333333333333333,1,0.2777777777777777,6,0.4,6,298,1.157718120805369,57.5,0.1929530201342282,griffin,12,2,0.1380753138075313,0.0909090909090909
griffin,1152,588,30,2640,0.0319145078033389,1,8,6.5,1,0.175,8,0.2857142857142857,11,102,1.5784313725490196,14.636363636363637,0.1434937611408199,griffin,13,2,0.1318897637795275,0.2857142857142857
griffin,1152,588,30,2640,0.0319145078033389,1,15,10.933333333333334,2,0.4474074074074074,13,0.1714285714285714,9,318,1.2169811320754718,43.0,0.1352201257861635,griffin,14,1,0.0783242258652094,0.1923076923076923
griffin,1152,588,30,2640,0.0319145078033389,1,24,11.333333333333334,2,0.1184980560671168,21,0.0905797101449275,9,191,1.3403141361256543,28.444444444444443,0.1489237929028505,griffin,15,2,0.062208398133748,0.1860465116279069
griffin,1152,588,30,2640,0.0319145078033389,1,22,9.272727272727272,3,0.1765873015873016,16,0.0995670995670995,6,73,1.095890410958904,13.333333333333334,0.182648401826484,griffin,16,1,0.0238095238095238,0.1458333333333333
griffin,1152,588,30,2640,0.0319145078033389,1,14,5.142857142857143,4,0.0,6,0.1098901098901098,8,301,1.222591362126246,46.0,0.1528239202657807,griffin,17,2,0.0334821428571428,0.0
griffin,1152,588,30,2640,0.0319145078033389,1,13,5.846153846153846,2,0.0,7,0.141025641025641,6,3253,1.002151859821703,543.3333333333334,0.1670253099702838,griffin,18,2,0.0024793388429752,0.0476190476190476
griffin,1152,588,30,2640,0.0319145078033389,1,19,8.842105263157896,2,0.1333333333333333,11,0.1111111111111111,6,75,1.0533333333333332,13.166666666666666,0.1755555555555555,griffin,19,3,0.003292427416941,0.0666666666666666
griffin,1152,588,30,2640,0.0319145078033389,1,15,6.666666666666667,3,0.3466666666666667,7,0.1428571428571428,8,48,1.3125,7.875,0.1640625,griffin,20,3,0.0492957746478873,0.088235294117647
griffin,1152,588,30,2640,0.0319145078033389,1,33,15.515151515151516,2,0.2296592296592297,23,0.0852272727272727,0,0,0.0,0.0,0.0,griffin,21,0,0.0,0.1166666666666666
impala,1194,520,30,2614,0.0316001982567909,1,3,2.6666666666666665,1,0.0,3,0.6666666666666666,16,139,1.1366906474820144,9.875,0.0710431654676259,impala,0,1,0.0,0.0
